,0,1,2,3,4
959,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
1007,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
1055,0.5000000000000001,0.5,0.5,0.5,0.5
1103,0.5,0.5,0.5,0.5,0.5
1151,0.4999999999999999,0.5,0.5,0.5,0.5
1199,0.5,0.5,0.5,0.5,0.5
1247,0.4999999999999999,0.5,0.5,0.5,0.5
1295,0.4999999999999999,0.5,0.5,0.5,0.5
1343,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
1391,0.5,0.5,0.5,0.5,0.5
1439,0.49999999999999983,0.5,0.5,0.5,0.5
1487,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
1535,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
1583,0.5000000000000001,0.5,0.5,0.5,0.5
1631,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994
1679,0.5000000000000001,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
1727,0.5,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
1775,0.7078496713875776,0.5,0.5,0.5,0.5
1823,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
1871,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
1919,0.5000000000000001,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.49999999999999994
2829,0.7009992322003799,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
3738,0.7032137553916138,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
4648,0.6847218339390552,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001
5557,0.6788610832879838,0.5,0.6457592271741684,0.6457592271741684,0.6457592271741684
6467,0.6656794351112242,0.6839439473942747,0.6985139903894285,0.6985139903894285,0.6985139903894285
7376,0.6516537458339372,0.6492886641687541,0.6884585076203539,0.6884585076203539,0.6884585076203539
8285,0.684401529787098,0.6727959093349253,0.6449572519462251,0.6449572519462251,0.6449572519462251
9195,0.68980308503383,0.6805081024167247,0.6854389433012851,0.6854389433012851,0.6854389433012851
10104,0.6747661606787674,0.6670462817856966,0.6895379043823877,0.6852936825881777,0.6852936825881777
11014,0.657183729788332,0.68153744919907,0.6619538477295873,0.6776696399054768,0.6776696399054768
11923,0.6684507954746113,0.6695389306294409,0.682101427468848,0.6718177963393923,0.6718177963393923
12833,0.6829883273327623,0.6769741524590528,0.6865831311923171,0.6836040795637952,0.6836040795637952
13742,0.6618968537335124,0.6800498737269902,0.6752885003092658,0.6648236021017192,0.6648236021017192
14651,0.6755812252994083,0.6676032251550084,0.666616930289931,0.6677984319055105,0.6661682814413243
15561,0.6641901657719307,0.6755107136949523,0.6762139372886786,0.6795299759630121,0.6823814022172277
16470,0.6369929091543337,0.6286261077939287,0.6604479991254999,0.682830218909029,0.6814629439186063
17380,0.6654360918545233,0.6616738955931332,0.6841193880144097,0.6660418997513071,0.6171813434592647
18289,0.6706841108638282,0.6675117673654507,0.6350918567804977,0.68691661025492,0.6815805160849532
19199,0.6750612870848437,0.6679094238050263,0.6770997700450878,0.6776187843167047,0.6744436933952165
