,0,1,2,3,4
147,0.9723268072289156,0.9758064516129031,0.9758064516129031,0.9758064516129031,0.9758064516129031
154,0.9791666666666667,0.96875,0.96875,0.96875,0.96875
161,0.9728260869565217,0.9615384615384617,0.9615384615384617,0.9615384615384617,0.9615384615384617
169,0.9735209235209233,0.9626865671641791,0.9626865671641791,0.9626865671641791,0.9626865671641791
176,0.9745976858624817,0.9722222222222224,0.9722222222222224,0.9722222222222224,0.9722222222222224
184,0.9758465833232187,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973
191,0.9702192585895117,0.9740259740259739,0.9740259740259739,0.9740259740259739,0.9740259740259739
198,0.9704818636315286,0.9746835443037973,0.9746835443037973,0.9746835443037973,0.9746835443037973
206,0.9713086419753086,0.9715774980330449,0.9715774980330449,0.9715774980330449,0.9715774980330449
213,0.9720574606116774,0.972807178172496,0.972807178172496,0.972807178172496,0.972807178172496
220,0.9675049693198515,0.9686515035352246,0.9686515035352246,0.9686515035352246,0.9686515035352246
228,0.9597336969599745,0.9749920609717371,0.9749920609717371,0.9749920609717371,0.9749920609717371
235,0.9609929078014183,0.9660204991087343,0.9660204991087343,0.9660204991087343,0.9660204991087343
242,0.9548156104547082,0.9712509712509713,0.9712509712509713,0.9712509712509713,0.9712509712509713
250,0.9505546536796535,0.9723267947955879,0.9723267947955879,0.9723267947955879,0.9723267947955879
257,0.9522611464968151,0.9697925777833314,0.9697925777833314,0.9697925777833314,0.9697925777833314
264,0.9528048780487804,0.9702660872670994,0.9702660872670994,0.9702660872670994,0.9702660872670994
272,0.9512265180674442,0.9677055103884371,0.9677055103884371,0.9677055103884371,0.9677055103884371
279,0.944663382594417,0.9730534105534107,0.9730534105534107,0.9730534105534107,0.9730534105534107
287,0.9440550363447561,0.9767947421638019,0.9767947421638019,0.9767947421638019,0.9767947421638019
294,0.9475806451612905,0.9774789915966386,0.9774789915966386,0.9774789915966386,0.9774789915966386
433,0.9531334050564819,0.9733421458471029,0.9733421458471029,0.9733421458471029,0.9733421458471029
573,0.9581312081312081,0.9639929010648403,0.9639929010648403,0.9639929010648403,0.9639929010648403
712,0.9578531308508426,0.9685058413609344,0.9685058413609344,0.9685058413609344,0.9685058413609344
852,0.9518327163256173,0.9657313720818052,0.9692936275407434,0.9692936275407434,0.9692936275407434
991,0.9496514779914806,0.9655608622692655,0.9584333284937099,0.9584333284937099,0.9584333284937099
1131,0.950419063432762,0.9677251971772519,0.960600338329596,0.960600338329596,0.960600338329596
1270,0.9482640609879864,0.9615861701820775,0.9609485704759524,0.9609485704759524,0.9609485704759524
1410,0.9515601037162144,0.9649702528454955,0.9568515974765974,0.9568515974765974,0.9568515974765974
1549,0.9524311878414345,0.9610563454265305,0.9514996848298082,0.956926081362041,0.956926081362041
1688,0.9563583303855676,0.9625309515387336,0.9553384034901544,0.9559049968480898,0.9559049968480898
1828,0.9289310068190935,0.9604567789811471,0.9340703971119133,0.9459977735709031,0.9459977735709031
1967,0.8968699371395243,0.9371254833344135,0.9287921500010802,0.945026192265386,0.945026192265386
2107,0.9006036651841456,0.9012911701353129,0.9159970802258863,0.9333333333333336,0.9333333333333336
2246,0.8992508697339241,0.8944969336011014,0.9021045608373375,0.8494323776161604,0.9323975422140088
2386,0.7847525401990881,0.8607768199692635,0.8483586831136188,0.8554236982055525,0.9235597368328051
2525,0.8012339872174418,0.8283560802789975,0.8733064954947478,0.8807679284535107,0.8806161593992431
2665,0.8323937969325026,0.8458932804829337,0.7936521020797438,0.8700745247363982,0.901870232515394
2804,0.7830776804090446,0.8245557473774707,0.7521209299398453,0.7934360638356311,0.8329771010251397
2944,0.8489156486779031,0.8517724601824648,0.8169437142415339,0.8132132364311119,0.7405307716097107
