,0,1,2,3,4
959,0.6904052919780965,0.6552388097024255,0.6552388097024255,0.6552388097024255,0.6552388097024255
1007,0.7049441786283891,0.6408392635264882,0.6408392635264882,0.6408392635264882,0.6408392635264882
1055,0.6876581231252068,0.6459367704180983,0.6459367704180983,0.6459367704180983,0.6459367704180983
1103,0.675507790354427,0.639928748624401,0.639928748624401,0.639928748624401,0.639928748624401
1151,0.6749470649186827,0.6307577914484722,0.6307577914484722,0.6307577914484722,0.6307577914484722
1199,0.6709504156060269,0.6421031764724355,0.6421031764724355,0.6421031764724355,0.6421031764724355
1247,0.6642025853898935,0.6512540543664352,0.6512540543664352,0.6512540543664352,0.6512540543664352
1295,0.6818600818447185,0.6514786392775256,0.6514786392775256,0.6514786392775256,0.6514786392775256
1343,0.6773127183335489,0.6586909559092062,0.6586909559092062,0.6586909559092062,0.6586909559092062
1391,0.6767216133804305,0.6656362810696467,0.6656362810696467,0.6656362810696467,0.6656362810696467
1439,0.6820050618832246,0.6652295587280986,0.6652295587280986,0.6652295587280986,0.6652295587280986
1487,0.6889868157065061,0.6705601665016879,0.6705601665016879,0.6705601665016879,0.6705601665016879
1535,0.6946369567478933,0.6626247248191669,0.6626247248191669,0.6626247248191669,0.6626247248191669
1583,0.6893049932523616,0.6728922235542923,0.6728922235542923,0.6728922235542923,0.6728922235542923
1631,0.6924381580560957,0.6601146496815286,0.6601146496815286,0.6601146496815286,0.6601146496815286
1679,0.6928871090770404,0.6577613853738236,0.6577613853738236,0.6577613853738236,0.6577613853738236
1727,0.6798057199211045,0.6605653781950167,0.6605653781950167,0.6605653781950167,0.6605653781950167
1775,0.6896417661760622,0.6599347821368888,0.6599347821368888,0.6599347821368888,0.6599347821368888
1823,0.6883087282813776,0.6641310491236053,0.6641310491236053,0.6641310491236053,0.6641310491236053
1871,0.6898436010555924,0.6644294643470413,0.6644294643470413,0.6644294643470413,0.6644294643470413
1919,0.6915232128544835,0.6683797460446375,0.6683797460446375,0.6683797460446375,0.6683797460446375
2829,0.697229438049352,0.6621132693014468,0.6621132693014468,0.6621132693014468,0.6621132693014468
3738,0.695591840101822,0.6931258063104276,0.6931258063104276,0.6931258063104276,0.6931258063104276
4648,0.6950335854445445,0.6900213326858372,0.6900213326858372,0.6900213326858372,0.6900213326858372
5557,0.6926844203882369,0.6939029419154504,0.6935220768748693,0.6935220768748693,0.6935220768748693
6467,0.6949149908221948,0.6889159061049749,0.7071598897676332,0.7071598897676332,0.7071598897676332
7376,0.6950161639789956,0.6900712284624037,0.7044331376775173,0.7044331376775173,0.7044331376775173
8285,0.6988871548092402,0.6918238314074538,0.7043187770346776,0.7043187770346776,0.7043187770346776
9195,0.6987215660477472,0.6882731458004012,0.7079064053028471,0.7079064053028471,0.7079064053028471
10104,0.6968811297199201,0.6881211688354864,0.708627836938989,0.7117684690414305,0.7117684690414305
11014,0.6947276702978583,0.6892026162358129,0.7101079598269242,0.7064722850574854,0.7064722850574854
11923,0.6962826660233565,0.6926008964892342,0.7047754590424461,0.7001050263771822,0.7001050263771822
12833,0.6994043261362263,0.6916433375640558,0.706879593627302,0.7032066920426604,0.7032066920426604
13742,0.6987111504969925,0.7010978362881767,0.7075311682757943,0.7025954010038058,0.7025954010038058
14651,0.6970374296242031,0.6970736726050126,0.7076986726050125,0.6998151089424504,0.7018907985858959
15561,0.697005519658161,0.697772725248438,0.7091640148478717,0.7027578987762881,0.7020365484217727
16470,0.6993248344638782,0.6994792651841245,0.7097494439261628,0.7036692567659893,0.7023797699823261
17380,0.7023860981715275,0.7002774677988917,0.7102712564785322,0.7028915065358176,0.7025880733681462
18289,0.7026415091394463,0.7015215195201296,0.707750706846818,0.7039153238866903,0.7043098514872396
19199,0.7031476787252842,0.6991970806069259,0.7067973137617805,0.7039021533218364,0.7050392296868387
