,train,test
0.1,3.933202957400044,0.4100478381999892
0.2,7.000286814999891,0.315895685400028
0.3,9.447226139000032,0.24825106379994394
0.4,11.549325649399908,0.18598960160006756
0.5,12.613094941799863,0.13281116599991946
0.6,20.860405040000025,0.09553604060001816
0.7,28.166162494200126,0.08744438860003356
0.8,17.748649926399956,0.03397403659992051
0.9,31.402249545000178,0.029139885200038407
