mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.6971560478210449,0.1426920313694277,14.69370927810669,0.6384401008169549,euclidean,20,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}",0.6251760972172484,0.6349017420718049,0.6243617995665225,0.6398879427350195,0.628323043415335,0.6305299938784278,0.005971093818373388,4,0.6441304191307168,0.6408046050767564,0.6478161672920019,0.6418788052182844,0.6450228449644415,0.6439305683364402,0.002462204947173568
0.6157395839691162,0.13556043496128956,12.388137340545654,0.6669056054877776,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6215433444695778,0.6287116890811425,0.6266357428517018,0.6347732706997609,0.6257568674675708,0.6274840073504925,0.0043276167537427785,6,0.6354344183153615,0.6336913349608382,0.6389439126514472,0.6366708142935456,0.6392086132279131,0.6367898186898211,0.002094877631424227
0.5795305252075196,0.19169523364830038,14.267760753631592,0.7275939912395648,euclidean,60,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 60, 'KNN__weights': 'uniform'}",0.6157543609402394,0.6302525898317176,0.6236023070435563,0.6243995852641825,0.622120600562075,0.62322562346837,0.0046465158387730176,11,0.6270435143656624,0.6252321791074398,0.6285286236565333,0.6271172552893974,0.6293844693284406,0.6274612083494946,0.0014212425243041488
0.5123157024383544,0.3430530898149536,8.959096670150757,0.6506962254639433,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.6097320501720299,0.604000598525451,0.6099072587836633,0.5987952408158084,0.6021862482721964,0.6049245937222422,0.004332738425973208,21,0.9994621986652712,0.9992441586573335,0.9992615745016041,0.9992615745016041,0.9994288758889591,0.9993316764429544,9.37781530893799e-05
0.3832982063293457,0.22281617858380565,6.848823356628418,1.2148989417091076,chebyshev,3,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 3, 'KNN__weights': 'uniform'}",0.6328000930790583,0.6278320380396174,0.6165220230160241,0.6227120760066865,0.6255080032415384,0.6250751505136615,0.005407680321047131,10,0.7541165715061764,0.7570753402652067,0.7602429059920283,0.7585159659909817,0.7564870791631733,0.7572875725835133,0.0020486105547131107
0.17055201530456543,0.06142043653267303,5.631181812286377,0.544412889471186,chebyshev,5,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}",0.6333381434253597,0.6373615909894713,0.6268647241795213,0.6268110684888442,0.6330953364306464,0.6314941828197267,0.0040927737205749375,1,0.7031476787252842,0.6995867957099894,0.706514065868833,0.7025941388188602,0.7046137376082219,0.7032912833462377,0.0022963045917000742
0.24845638275146484,0.08367935329911472,8.314872646331787,0.5601677773232135,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.6165677953509829,0.6162136917231185,0.6137417513822008,0.6200602757449072,0.6254379077452497,0.6184039148012754,0.004052534082933509,16,0.646119430541283,0.6428979706620498,0.6482195110018297,0.6475361202011968,0.6472631980708416,0.6464072460954402,0.001880912889125102
0.4104922294616699,0.09491802679745955,13.006929779052735,1.3579877337909696,chebyshev,20,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}",0.6223623193004564,0.6248114493686766,0.6234791256691846,0.6333608413212297,0.6287942969497364,0.6265613385227881,0.004035241918668888,8,0.6397423407049172,0.638284204879551,0.6426882876762384,0.642893097060059,0.6393597537821898,0.6405935368205911,0.001857725914620905
0.4481013774871826,0.14228281308694923,11.882102966308594,1.4351784832219099,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.616840786961276,0.6260258816914691,0.6224732703974752,0.6379994135659723,0.632086894209759,0.6270846141107216,0.007368767899228381,7,0.6369905871302098,0.6334252236947884,0.6390644299788658,0.6392142046649236,0.6359182972938558,0.6369225485525287,0.002148663527922982
0.3166710376739502,0.10272106964908613,10.706920289993286,1.3072123649632912,chebyshev,60,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 60, 'KNN__weights': 'uniform'}",0.6228220482530299,0.6320715933170703,0.6226712674532137,0.635238790494932,0.6279094043446095,0.6281424087994006,0.004981905760124059,5,0.6328310793896879,0.6302799474142282,0.6344220996922922,0.6345732679608256,0.6326721168260675,0.6329557022566202,0.0015506421752767689
