mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04461092948913574,0.013309113043259395,0.008400726318359374,0.003323912824991159,50,{'SVM__max_iter': 50},0.49999999999999994,0.5255141487552187,0.47799597958868095,0.5203340034018863,0.49999999999999994,0.5047688263491572,0.016940554132442182,2,0.49999999999999994,0.516763955466213,0.4982372042678212,0.5195821091696304,0.49999999999999994,0.5069166537807328,0.009256307617892257
0.04941072463989258,0.004800794627583695,0.009401798248291016,0.0013566560432671194,100,{'SVM__max_iter': 100},0.6062702953456006,0.5941008195453842,0.5660507190351013,0.6571748878923764,0.5674269367558372,0.5982047317148599,0.033288219914338196,1,0.5785275243544146,0.6024006494510592,0.5815022421524664,0.6721161280346375,0.5829461110252048,0.6034985310035565,0.03532525960125916
