mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05361151695251465,0.002059282512511494,0.0010007381439208984,1.1243654367972943e-06,balanced,entropy,10,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 10}",0.945593010669553,0.9243002937992888,0.904035874439462,0.8975722900881397,0.9155095098190815,0.9174021957631049,0.016839072222031806,8,0.9620167774856966,0.9674327354260089,0.9746714086902738,0.9709022730787076,0.9651267975877531,0.968029998453688,0.004411403773273245
0.056212329864501955,0.001833241298283549,0.0016014575958251953,0.0004901743118638442,balanced,entropy,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 20}",0.9499922684397711,0.9289546930570589,0.9176588835627031,0.9114504406989329,0.9123163754445646,0.924074532240606,0.014382819652175804,2,0.9949783516313593,0.9946980825730634,0.9991379310344827,0.9992886964589455,0.9988576619761868,0.9973921447348075,0.0020917355047347544
0.056212997436523436,0.0017205732273048596,0.0014005661010742187,0.0004899016145085973,balanced,entropy,50,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 50}",0.9511133446729549,0.9262795732178754,0.9130895314674502,0.9092082882325653,0.9128343899798979,0.9225050255141487,0.015437999077438818,5,1.0,0.9997197309417041,1.0,0.9997197309417042,0.9997197309417041,0.9998318385650226,0.0001373032367030548
0.05901346206665039,0.002449974217411005,0.0009999275207519531,0.000632862347002832,balanced,entropy,100,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 100}",0.9511133446729549,0.9262795732178754,0.9130895314674502,0.9092082882325653,0.9128343899798979,0.9225050255141487,0.015437999077438818,5,1.0,0.9997197309417041,1.0,0.9997197309417042,0.9997197309417041,0.9998318385650226,0.0001373032367030548
0.014002609252929687,0.00109549633270681,0.0010004043579101562,3.9895058943465975e-07,,gini,1,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 1}",0.7660275243544146,0.7467991340652543,0.7512834389979899,0.7529766506881087,0.748183083346219,0.7530539662903972,0.006845471207397173,31,0.7541518478428946,0.7629658265037883,0.7625773156022885,0.7927690582959642,0.7586129580949434,0.7662154012679758,0.01365443934006767
0.01580324172973633,0.0017200745136008381,0.0010001659393310547,1.1968517683039792e-06,,gini,2,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 2}",0.8543064790474717,0.8371501468996443,0.8458558837173342,0.7814519870109786,0.8321478274315757,0.8301824648214008,0.025513505575016818,26,0.8395411319004175,0.846868718107314,0.8455543528684089,0.8280307716097108,0.8450807948043915,0.8410151538580486,0.006959380740885513
0.020406723022460938,0.0013579575177870389,0.001399993896484375,0.0004901765615937232,,gini,3,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 3}",0.8999922684397712,0.8892995206432658,0.8888665532704499,0.8379155713623008,0.859811349930416,0.8751770527292407,0.022922322185900876,21,0.8818849543837944,0.8871656100201019,0.8871018246482139,0.8866495283748261,0.8873782279263954,0.8860360290706663,0.002089075085053725
0.02880687713623047,0.0017197199269603485,0.001600360870361328,0.0004893765514085069,,gini,5,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 5}",0.9130122158651616,0.8912865316220813,0.9119761867944952,0.8741224679140248,0.8825807948043913,0.8945956394000308,0.015593018643393549,18,0.9012235194062161,0.9072348074841502,0.9148658574300295,0.9277736972321016,0.9193289005721356,0.9140853564249266,0.00925020522347381
0.048410987854003905,0.004842164768842429,0.0012005805969238282,0.00039951919036567,,gini,10,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 10}",0.9396474408535643,0.9036106386268747,0.9224060615432196,0.8793799288696457,0.8924926550177825,0.9075073449822173,0.021385669454576737,10,0.9604936601206124,0.9647382866862533,0.9586612803463739,0.9653645430647906,0.9594383021493738,0.9617392144734808,0.0027733273586931137
0.06741342544555665,0.008311541726643123,0.0014008522033691407,0.0008002996782083573,,gini,20,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 20}",0.9318849543837946,0.9071439616514612,0.9192979743312201,0.8860136075460027,0.9000773156022884,0.9088835627029535,0.015755221594859956,9,0.9876932890057214,0.9870689655172413,0.9849137931034483,0.9961206896551726,0.9909482758620689,0.9893490026287305,0.003899345084069821
0.07861456871032715,0.010765729935153989,0.001200723648071289,0.0004006389208390156,,gini,50,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 50}",0.9359362919437142,0.9091232410700479,0.9065331683933818,0.8741997835163134,0.9093010669553117,0.9070187103757539,0.01961215151869402,11,1.0,0.9995689655172414,1.0,0.9995689655172414,0.9995689655172414,0.9997413793103448,0.00021116290886061243
0.07561702728271484,0.009913420564082178,0.0010004043579101562,8.662177145283198e-07,,gini,100,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 100}",0.9359362919437142,0.9091232410700479,0.9065331683933818,0.8741997835163134,0.9093010669553117,0.9070187103757539,0.01961215151869402,11,1.0,0.9995689655172414,1.0,0.9995689655172414,0.9995689655172414,0.9997413793103448,0.00021116290886061243
0.015002918243408204,0.0012644424576953345,0.0009998321533203126,4.422005889652111e-07,,entropy,1,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 1}",0.7660275243544146,0.7455079635070356,0.7512834389979899,0.7655095098190813,0.748183083346219,0.7553023040049481,0.00874049296776287,30,0.7541518478428946,0.7592817380547393,0.7625773156022885,0.7542813514767281,0.7586129580949434,0.7577810422143187,0.0032052237829640565
0.02140522003173828,0.0020600931728369763,0.0014005184173583984,0.0004900382744699569,,entropy,2,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 2}",0.8543064790474717,0.8330988093397246,0.8458558837173342,0.843095716715633,0.8321478274315757,0.8417009432503478,0.008286943775595504,25,0.8395411319004175,0.8444120148445956,0.8455543528684089,0.8420635534250812,0.8450807948043915,0.843330369568579,0.0022424625737996686
0.03020644187927246,0.0025617864620315627,0.0012003421783447266,0.0004001145566860615,,entropy,3,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 3}",0.8582727694448739,0.8364620380392762,0.8498221741147364,0.8497989794340497,0.8590304623473015,0.8506772846760475,0.008136864718003291,24,0.8471509200556671,0.8521725684243079,0.8520005412092159,0.8788348538735117,0.881316684706974,0.8622951136539353,0.014650419211368188
0.03820886611938477,0.0020392546800296067,0.0011998653411865235,0.00040047362835765653,,entropy,5,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 5}",0.9164604917272305,0.9129271687026441,0.9063708056285759,0.8829209834544608,0.8809417040358744,0.8999242307097571,0.015056755222943826,15,0.9083133601360754,0.9068057058914489,0.9115896087830524,0.9181633678676357,0.9155558991804547,0.9120855883717335,0.0042739986272771965
0.052411460876464845,0.007711234937532803,0.0012006759643554688,0.0007487744455377429,,entropy,10,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 10}",0.9416344518323797,0.9243853409618059,0.9145585279109325,0.9018865006958402,0.9143884335858976,0.919370650997371,0.0132249648299047,7,0.9586632132364311,0.9629464976032164,0.9687065099737128,0.969008040822638,0.9680377300139168,0.965472398329983,0.004056756061887388
0.05261211395263672,0.003930069854029537,0.0010004997253417968,0.0006326361876416063,,entropy,20,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 20}",0.9532704499768052,0.9277485696613575,0.9124864697695996,0.9186949126333692,0.918609865470852,0.9261620535023967,0.014402760292324665,1,0.9958404205968765,0.9961206896551724,0.9955601515385805,0.9991379310344829,0.9982758620689656,0.9969870109788156,0.0014414370760040015
0.04641051292419433,0.007814841282839841,0.000800466537475586,0.0004002334782256777,,entropy,50,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 50}",0.9572367403742075,0.929472707592392,0.9080872119993816,0.9118834080717486,0.9134374516777485,0.9240235039430956,0.01814510802329864,3,1.0,0.9995689655172414,1.0,0.9995689655172414,0.9995689655172414,0.9997413793103448,0.00021116290886061243
0.044409990310668945,0.006830656262913569,0.0008004188537597656,0.00040020949789696785,,entropy,100,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 100}",0.9572367403742075,0.929472707592392,0.9080872119993816,0.9118834080717486,0.9134374516777485,0.9240235039430956,0.01814510802329864,3,1.0,0.9995689655172414,1.0,0.9995689655172414,0.9995689655172414,0.9997413793103448,0.00021116290886061243
