mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2428412914276123,0.015784049622844503,0.030014991760253906,0.00219481504046914,50,{'SVM__max_iter': 50},0.4999999999999999,0.5000000000000001,0.5012038523274479,0.5005992811648877,0.5,0.5003606266984671,0.00048127752132307857,2,0.5000668806848582,0.5000334381060657,0.5009697050759045,0.5009697050759045,0.500100314318197,0.500428008652186,0.000442798584487217
0.2969703197479248,0.031441046364853995,0.03161463737487793,0.004455866467259079,100,{'SVM__max_iter': 100},0.5007912727302031,0.5002675227394329,0.4994596645234619,0.5021348919177905,0.5020002430649584,0.5009306686214055,0.0010214651914100508,1,0.5028236420433623,0.5003009429545912,0.5008693907577075,0.5023741055306628,0.5013442071409437,0.5015424576854535,0.0009345322564752185
