mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07601785659790039,0.020391788336584272,0.001199626922607422,0.00039904135746600454,1,{'Boost__n_estimators': 1},0.9473171486005876,0.9293876604298749,0.913259625792485,0.8930029379928868,0.9172336477501161,0.92004020411319,0.01797928474886208,8,0.9620167774856966,0.9668721973094169,0.9741108705736817,0.9711825421370033,0.9651267975877531,0.9678618370187102,0.004305857666978593
0.2502553462982178,0.02354623940126259,0.0018007278442382813,0.0003995667601308961,5,{'Boost__n_estimators': 5},0.9490412865316221,0.9447348074841502,0.9229163445183238,0.9243853409618059,0.9230941704035874,0.932834389979898,0.011566411414924831,7,0.9832708365548168,0.9795674192051955,0.9910971083964744,0.993209757229009,0.9971547858357815,0.9888599814442556,0.006485666038790356
0.5069129943847657,0.0412327320190342,0.00300140380859375,0.0006329376185050867,10,{'Boost__n_estimators': 10},0.9664604917272307,0.9499072212772538,0.9290397402195762,0.9349930415957938,0.9327508891294262,0.942630276789856,0.013866978122552387,6,0.9931672336477502,0.996443482294727,0.9970252822019484,0.9997197309417042,0.9987281583423535,0.9970167774856966,0.002253109375433595
1.0338316917419434,0.06388806663130296,0.004401111602783203,0.0004899598814474855,20,{'Boost__n_estimators': 20},0.970944796659966,0.963097263027679,0.9449049018091852,0.9333539508272767,0.9474099273233338,0.951942167929488,0.01342476949312016,5,1.0,0.9997197309417041,1.0,0.9997197309417042,0.9995689655172414,0.9998016854801299,0.0001710257123631451
2.0878698348999025,0.5060199205557864,0.008602190017700195,0.0023331644460513096,50,{'Boost__n_estimators': 50},0.9749961342198855,0.963097263027679,0.9443018401113344,0.9338719653626101,0.9451677748569661,0.9522869955156952,0.014738563088207117,4,1.0,0.9997197309417041,1.0,0.9997197309417042,0.9997197309417041,0.9998318385650226,0.0001373032367030548
2.566642904281616,0.9949816652055834,0.008002090454101562,0.0020982386271605796,100,{'Boost__n_estimators': 100},0.9749961342198855,0.963097263027679,0.9511983918354724,0.9338719653626101,0.9451677748569661,0.9536663058605228,0.014241039818281318,3,1.0,0.9997197309417041,1.0,0.9997197309417042,0.9997197309417041,0.9998318385650226,0.0001373032367030548
2.764810657501221,1.4415720587665672,0.00960245132446289,0.0034995088156244006,200,{'Boost__n_estimators': 200},0.9749961342198855,0.963097263027679,0.9523194680686563,0.9338719653626101,0.9451677748569661,0.9538905211071594,0.014209208884014673,1,1.0,0.9997197309417041,1.0,0.9997197309417042,0.9997197309417041,0.9998318385650226,0.0001373032367030548
2.5165425300598145,1.4091769703203216,0.007601737976074219,0.003980682075306495,500,{'Boost__n_estimators': 500},0.9749961342198855,0.963097263027679,0.9523194680686563,0.9338719653626101,0.9451677748569661,0.9538905211071594,0.014209208884014673,1,1.0,0.9997197309417041,1.0,0.9997197309417042,0.9997197309417041,0.9998318385650226,0.0001373032367030548
